"annotation_id","annotator","created_at","id","label","lead_time","title","updated_at"
66,"1","2023-08-25T04:51:55.229830Z",750422,"[{""start"":23,""end"":90,""text"":""Ошибка: Не все созданные пломбы переносятся в АИС Мобильные сервисы"",""labels"":[""TITLE""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]},{""start"":17,""end"":22,""text"":""53565"",""labels"":[""ID""]}]",11.947,"[МРСК СевКав] #HD53565 Ошибка: Не все созданные пломбы переносятся в АИС Мобильные сервисы","2023-08-25T04:51:55.229889Z"
67,"1","2023-08-25T04:52:06.690683Z",779411,"[{""start"":1,""end"":7,""text"":""КСК МС"",""labels"":[""PROJECT""]},{""start"":27,""end"":121,""text"":""Количество выполненных заданий в АРМ Диспетчера не соответствует отчету по выполненным работам"",""labels"":[""TITLE""]},{""start"":13,""end"":26,""text"":""СК00-00433280"",""labels"":[""ID""]}]",10.15,"[КСК МС] #HD СК00-00433280 Количество выполненных заданий в АРМ Диспетчера не соответствует отчету по выполненным работам","2023-08-25T04:52:06.690738Z"
68,"1","2023-08-25T04:52:22.853341Z",651220,"[{""start"":19,""end"":86,""text"":""Функционал по ограничению ээ: акты недопуска по отработанным точкам"",""labels"":[""TITLE""]},{""start"":0,""end"":5,""text"":""МОЭСК"",""labels"":[""PROJECT""]},{""start"":10,""end"":16,""text"":""960633"",""labels"":[""ID""]}]",14.882,"МОЭСК (SD 960633)  Функционал по ограничению ээ: акты недопуска по отработанным точкам","2023-08-25T04:52:22.853397Z"
69,"1","2023-08-25T04:52:32.942185Z",815150,"[{""start"":22,""end"":52,""text"":""Перестали формироваться отчеты"",""labels"":[""TITLE""]},{""start"":14,""end"":21,""text"":""1905485"",""labels"":[""ID""]},{""start"":1,""end"":11,""text"":""МРСК Центр"",""labels"":[""PROJECT""]}]",8.849,"[МРСК Центр] #1905485 Перестали формироваться отчеты ","2023-08-25T04:52:32.942239Z"
70,"1","2023-08-25T04:52:45.458587Z",791116,"[{""start"":1,""end"":9,""text"":""МРСК ЦиП"",""labels"":[""PROJECT""]},{""start"":22,""end"":115,""text"":""Ошибка при выгрузке отчетов \""Произошла ошибка, повторите снова или обратитесь в техподдержку\"""",""labels"":[""TITLE""]},{""start"":14,""end"":21,""text"":""1800799"",""labels"":[""ID""]}]",11.241,"[МРСК ЦиП] #HD1800799 Ошибка при выгрузке отчетов ""Произошла ошибка, повторите снова или обратитесь в техподдержку""","2023-08-25T04:52:45.458638Z"
71,"1","2023-08-25T04:52:56.524637Z",765102,"[{""start"":20,""end"":47,""text"":""Не отображаются пломбы в ЦК"",""labels"":[""TITLE""]},{""start"":12,""end"":19,""text"":""1122067"",""labels"":[""ID""]},{""start"":1,""end"":9,""text"":""МОЭСК МС"",""labels"":[""PROJECT""]}]",9.741,"[МОЭСК МС] #1122067 Не отображаются пломбы в ЦК","2023-08-25T04:52:56.524689Z"
72,"1","2023-08-25T04:53:13.080213Z",573987,"[{""start"":15,""end"":21,""text"":""849265"",""labels"":[""ID""]},{""start"":0,""end"":5,""text"":""МОЭСК"",""labels"":[""PROJECT""]},{""start"":23,""end"":64,""text"":""При экспорте была утеряна строка задания."",""labels"":[""TITLE""]}]",15.248,"МОЭСК. HD. (SD 849265) При экспорте была утеряна строка задания.","2023-08-25T04:53:13.080263Z"
73,"1","2023-08-25T04:53:23.164249Z",679173,"[{""start"":20,""end"":63,""text"":""Консультация по загрузке внеплановых работ."",""labels"":[""TITLE""]},{""start"":12,""end"":19,""text"":""1002051"",""labels"":[""ID""]},{""start"":0,""end"":8,""text"":""МРСК ЦиП"",""labels"":[""PROJECT""]}]",8.899,"МРСК ЦиП #HD1002051 Консультация по загрузке внеплановых работ.","2023-08-25T04:53:23.164299Z"
74,"1","2023-08-25T04:53:39.329665Z",770158,"[{""start"":20,""end"":61,""text"":""Техническая поддержка. Мониторинг 05.2023"",""labels"":[""TITLE""]},{""start"":1,""end"":17,""text"":""МРСК ЦиП и Центр"",""labels"":[""PROJECT""]}]",14.949,"[МРСК ЦиП и Центр]. Техническая поддержка. Мониторинг 05.2023","2023-08-25T04:53:39.329722Z"
75,"1","2023-08-25T04:53:47.609905Z",729120,"[{""start"":10,""end"":40,""text"":""Техническая поддержка. 01.2023"",""labels"":[""TITLE""]},{""start"":1,""end"":8,""text"":""МРСК СЗ"",""labels"":[""PROJECT""]}]",7.066,"[МРСК СЗ] Техническая поддержка. 01.2023","2023-08-25T04:53:47.609960Z"
76,"1","2023-08-25T04:54:12.800356Z",745507,"[{""start"":23,""end"":81,""text"":""Задача Сбор данных из мобильных сервисов не была выполнена"",""labels"":[""TITLE""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]},{""start"":17,""end"":22,""text"":""53303"",""labels"":[""ID""]}]",24.014,"[МРСК СевКав] #HD53303 Задача Сбор данных из мобильных сервисов не была выполнена","2023-08-25T04:54:12.800406Z"
77,"1","2023-08-25T04:54:24.747381Z",735447,"[{""start"":23,""end"":64,""text"":""В журнале ошибок наблюдаются ошибки от SA"",""labels"":[""TITLE""]},{""start"":17,""end"":22,""text"":""52707"",""labels"":[""ID""]},{""start"":1,""end"":12,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",10.781,"[МРСК СевКав] #HD52707 В журнале ошибок наблюдаются ошибки от SA","2023-08-25T04:54:24.747431Z"
78,"1","2023-08-25T04:54:38.262893Z",561069,"[{""start"":17,""end"":92,""text"":""В карточке \""Добавление заданий в маршрут\"" пропадают строки (Внутренний баг)"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""МРСК СевКав"",""labels"":[""PROJECT""]}]",12.327,"МРСК СевКав. HD. В карточке ""Добавление заданий в маршрут"" пропадают строки (Внутренний баг)","2023-08-25T04:54:38.262944Z"
79,"1","2023-08-25T04:54:50.916450Z",634921,"[{""start"":25,""end"":81,""text"":""Попытка удаление маршрута из мобильного сервиса неудачна"",""labels"":[""TITLE""]},{""start"":19,""end"":24,""text"":""48042"",""labels"":[""ID""]},{""start"":0,""end"":15,""text"":""АО Янтарьэнерго"",""labels"":[""PROJECT""]}]",11.501,"АО Янтарьэнерго #HD48042 Попытка удаление маршрута из мобильного сервиса неудачна","2023-08-25T04:54:50.916501Z"
80,"1","2023-08-25T04:54:59.481875Z",658040,"[{""start"":13,""end"":72,""text"":""После создания маршрута в строках задания отсутствуют шкалы"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""МРСК СК ЛКК"",""labels"":[""PROJECT""]}]",7.355,"МРСК СК ЛКК. После создания маршрута в строках задания отсутствуют шкалы","2023-08-25T04:54:59.481931Z"
81,"1","2023-08-25T04:55:12.242072Z",751945,"[{""start"":18,""end"":55,""text"":""Ошибка при смене пароля (вне портала)"",""labels"":[""TITLE""]},{""start"":1,""end"":16,""text"":""МРСК СевКав ЛКК"",""labels"":[""PROJECT""]}]",11.598,"[МРСК СевКав ЛКК] Ошибка при смене пароля (вне портала)","2023-08-25T04:55:12.242131Z"
82,"1","2023-08-25T04:55:20.946646Z",811914,"[{""start"":13,""end"":65,""text"":""Обновление БД теста ПАК МК с рабочей базы 09.08.2023"",""labels"":[""TITLE""]},{""start"":0,""end"":11,""text"":""[EE PE] ЦИП"",""labels"":[""PROJECT""]}]",7.483,"[EE PE] ЦИП. Обновление БД теста ПАК МК с рабочей базы 09.08.2023","2023-08-25T04:55:20.946701Z"
83,"1","2023-08-25T04:55:41.549028Z",556701,"[{""start"":17,""end"":98,""text"":""При попытке забрать информацию из Цифрового контролера выдает сообщение об ошибке"",""labels"":[""TITLE""]},{""start"":102,""end"":109,""text"":"" 823511"",""labels"":[""ID""]},{""start"":0,""end"":5,""text"":""МОЭСК"",""labels"":[""PROJECT""]},{""start"":10,""end"":15,""text"":""43771"",""labels"":[""ID""]}]",19.505,"МОЭСК. HD-43771  При попытке забрать информацию из Цифрового контролера выдает сообщение об ошибке (SD 823511)","2023-08-25T04:55:41.549085Z"
84,"1","2023-08-25T04:55:51.002026Z",540669,"[{""start"":19,""end"":139,""text"":""Кировэнерго при загрузке шаблона импорта плановых работ дата выполнения работ в арм диспетчере меняется (Whatsapp 06.09)"",""labels"":[""TITLE""]},{""start"":0,""end"":17,""text"":""МРСК ЦиП и Центра"",""labels"":[""PROJECT""]}]",8.123,"МРСК ЦиП и Центра. Кировэнерго при загрузке шаблона импорта плановых работ дата выполнения работ в арм диспетчере меняется (Whatsapp 06.09)","2023-08-25T04:55:51.002081Z"
85,"1","2023-08-25T04:56:05.471720Z",600724,"[{""start"":30,""end"":114,""text"":""Ошибка: На вкладке \""Результаты\"" отображаются две точки: со старым и новым номером ПУ"",""labels"":[""TITLE""]},{""start"":0,""end"":17,""text"":""МРСК ЦиП и Центра"",""labels"":[""PROJECT""]},{""start"":22,""end"":28,""text"":""930935"",""labels"":[""ID""]}]",13.352,"МРСК ЦиП и Центра (SD 930935) Ошибка: На вкладке ""Результаты"" отображаются две точки: со старым и новым номером ПУ","2023-08-25T04:56:05.471791Z"
86,"1","2023-08-25T04:56:20.369072Z",597442,"[{""start"":7,""end"":64,""text"":""Несоответствие даты показаний КСП дате его загрузки в КБ."",""labels"":[""TITLE""]},{""start"":68,""end"":74,""text"":""881260"",""labels"":[""ID""]},{""start"":0,""end"":5,""text"":""МОЭСК"",""labels"":[""PROJECT""]}]",13.717,"МОЭСК. Несоответствие даты показаний КСП дате его загрузки в КБ.(SD 881260)","2023-08-25T04:56:20.369122Z"
87,"1","2023-08-25T04:56:31.510378Z",633480,"[{""start"":19,""end"":44,""text"":""Не проходит синхронизация"",""labels"":[""TITLE""]},{""start"":0,""end"":7,""text"":""МРСК СЗ"",""labels"":[""PROJECT""]},{""start"":12,""end"":17,""text"":""47869"",""labels"":[""ID""]}]",9.952,"МРСК СЗ (HD 47869) Не проходит синхронизация","2023-08-25T04:56:31.510431Z"
88,"1","2023-08-25T04:56:39.393512Z",632559,"[{""start"":14,""end"":62,""text"":""Анализ заявленных ошибок. Консультация заказчика"",""labels"":[""TITLE""]},{""start"":0,""end"":13,""text"":""Янтарьэнерго."",""labels"":[""PROJECT""]}]",6.697,"Янтарьэнерго. Анализ заявленных ошибок. Консультация заказчика","2023-08-25T04:56:39.393568Z"
